,Year,Amount,Use Chip,Errors?,Is Fraud?
11824,2005,$35.38,Swipe Transaction,N/A,No
11825,2005,$174.63,Swipe Transaction,N/A,No
11826,2005,$132.21,Swipe Transaction,N/A,No
11827,2005,$160.95,Swipe Transaction,N/A,No
11828,2005,$44.22,Swipe Transaction,N/A,No
11829,2005,$26.25,Swipe Transaction,N/A,No
11830,2005,$107.96,Swipe Transaction,N/A,No
11831,2005,$39.26,Swipe Transaction,N/A,No
11832,2005,$99.00,Swipe Transaction,N/A,No
11833,2005,$55.74,Swipe Transaction,N/A,No
11834,2005,$-99.00,Swipe Transaction,N/A,No
11835,2005,$83.09,Swipe Transaction,N/A,No
11836,2005,$237.97,Swipe Transaction,N/A,No
11837,2005,$39.63,Swipe Transaction,N/A,No
11838,2005,$105.36,Swipe Transaction,N/A,No
11839,2005,$89.64,Swipe Transaction,N/A,No
11840,2005,$133.66,Swipe Transaction,N/A,No
11841,2005,$123.31,Swipe Transaction,N/A,No
11842,2005,$120.27,Swipe Transaction,N/A,No
11843,2005,$68.02,Swipe Transaction,N/A,No
11844,2005,$155.31,Swipe Transaction,N/A,No
11845,2005,$379.00,Swipe Transaction,N/A,No
11846,2005,$71.51,Swipe Transaction,N/A,No
11847,2005,$202.89,Online Transaction,N/A,No
11848,2005,$77.50,Swipe Transaction,N/A,No
11849,2005,$80.00,Swipe Transaction,N/A,No
11850,2005,$141.78,Swipe Transaction,N/A,No
11851,2005,$-379.00,Swipe Transaction,N/A,No
11852,2005,$132.94,Swipe Transaction,N/A,No
11853,2005,$43.47,Swipe Transaction,N/A,No
11854,2005,$37.25,Swipe Transaction,N/A,No
11855,2005,$134.67,Swipe Transaction,N/A,No
11856,2005,$143.20,Swipe Transaction,N/A,No
11857,2005,$39.55,Swipe Transaction,N/A,No
11858,2005,$37.76,Swipe Transaction,N/A,No
11859,2005,$104.18,Swipe Transaction,Insufficient Balance,No
11860,2005,$115.61,Swipe Transaction,N/A,No
11861,2005,$104.45,Swipe Transaction,N/A,No
11862,2005,$64.18,Swipe Transaction,N/A,No
11863,2005,$54.54,Swipe Transaction,N/A,No
11864,2005,$112.61,Swipe Transaction,N/A,No
11865,2005,$31.71,Swipe Transaction,N/A,No
11866,2005,$80.37,Swipe Transaction,N/A,No
11867,2005,$268.28,Swipe Transaction,N/A,No
11868,2005,$755.82,Swipe Transaction,N/A,No
11869,2005,$142.12,Swipe Transaction,N/A,No
11870,2005,$47.97,Swipe Transaction,N/A,No
11871,2005,$30.38,Swipe Transaction,N/A,No
11872,2005,$122.36,Swipe Transaction,N/A,No
11873,2005,$122.66,Swipe Transaction,N/A,No
11874,2005,$158.50,Swipe Transaction,N/A,No
11875,2005,$171.35,Swipe Transaction,N/A,No
11876,2005,$130.96,Swipe Transaction,N/A,No
11877,2005,$41.82,Swipe Transaction,N/A,No
11878,2005,$12.54,Swipe Transaction,N/A,No
11879,2005,$43.00,Swipe Transaction,N/A,No
11880,2005,$59.57,Swipe Transaction,N/A,No
11881,2005,$38.43,Swipe Transaction,N/A,No
11882,2005,$450.00,Online Transaction,N/A,No
11883,2005,$197.76,Online Transaction,N/A,No
11884,2005,$163.04,Swipe Transaction,N/A,No
11885,2005,$52.45,Swipe Transaction,N/A,No
11886,2005,$74.36,Swipe Transaction,N/A,No
11887,2005,$-450.00,Online Transaction,N/A,No
11888,2005,$139.86,Online Transaction,N/A,No
11889,2005,$126.54,Swipe Transaction,N/A,No
11890,2005,$140.00,Swipe Transaction,N/A,No
11891,2005,$70.30,Swipe Transaction,N/A,No
11892,2005,$70.26,Swipe Transaction,N/A,No
11893,2005,$145.11,Swipe Transaction,N/A,No
11894,2005,$38.71,Swipe Transaction,N/A,No
11895,2005,$35.60,Swipe Transaction,N/A,No
11896,2005,$147.46,Swipe Transaction,N/A,No
11897,2005,$34.83,Swipe Transaction,N/A,No
11898,2005,$60.00,Swipe Transaction,N/A,No
11899,2005,$-60.00,Swipe Transaction,N/A,No
11900,2005,$54.21,Swipe Transaction,N/A,No
11901,2005,$2.70,Swipe Transaction,N/A,No
11902,2005,$123.25,Swipe Transaction,N/A,No
11903,2005,$38.10,Swipe Transaction,N/A,No
11904,2005,$82.09,Swipe Transaction,N/A,No
11905,2005,$34.98,Online Transaction,N/A,No
11906,2005,$144.19,Swipe Transaction,N/A,No
11907,2005,$110.41,Swipe Transaction,N/A,No
11908,2005,$49.45,Swipe Transaction,N/A,No
11909,2005,$135.19,Swipe Transaction,N/A,No
11910,2005,$119.69,Swipe Transaction,N/A,No
11911,2005,$136.53,Swipe Transaction,N/A,No
11912,2005,$35.20,Swipe Transaction,N/A,No
11913,2005,$140.56,Online Transaction,N/A,No
11914,2005,$103.89,Swipe Transaction,N/A,No
11915,2005,$131.08,Swipe Transaction,N/A,No
11916,2005,$39.97,Swipe Transaction,N/A,No
11917,2005,$419.47,Swipe Transaction,N/A,No
11918,2005,$130.17,Swipe Transaction,N/A,No
11919,2005,$31.92,Swipe Transaction,N/A,No
11920,2005,$70.86,Swipe Transaction,N/A,No
11921,2005,$164.62,Swipe Transaction,N/A,No
11922,2005,$31.09,Swipe Transaction,N/A,No
11923,2005,$119.43,Swipe Transaction,N/A,No
11924,2005,$95.60,Swipe Transaction,N/A,No
11925,2005,$73.19,Swipe Transaction,N/A,No
11926,2005,$45.99,Swipe Transaction,N/A,No
11927,2005,$16.83,Swipe Transaction,N/A,No
11928,2005,$141.56,Swipe Transaction,N/A,No
11929,2005,$25.23,Online Transaction,N/A,No
11930,2005,$205.92,Swipe Transaction,N/A,No
11931,2005,$303.00,Swipe Transaction,N/A,No
11932,2005,$6.39,Swipe Transaction,N/A,No
11933,2005,$161.36,Swipe Transaction,N/A,No
11934,2005,$-303.00,Swipe Transaction,N/A,No
11935,2005,$122.91,Swipe Transaction,N/A,No
11936,2005,$865.92,Swipe Transaction,N/A,No
11937,2005,$138.76,Swipe Transaction,N/A,No
11938,2005,$38.80,Swipe Transaction,N/A,No
11939,2005,$134.52,Swipe Transaction,Technical Glitch,No
11940,2005,$74.60,Swipe Transaction,N/A,No
11941,2005,$38.85,Swipe Transaction,N/A,No
11942,2005,$72.92,Swipe Transaction,N/A,No
11943,2005,$30.53,Swipe Transaction,N/A,No
11944,2005,$5.99,Online Transaction,N/A,No
11945,2005,$97.62,Swipe Transaction,N/A,No
11946,2005,$116.02,Swipe Transaction,N/A,No
11947,2005,$140.81,Swipe Transaction,N/A,No
11948,2005,$29.16,Swipe Transaction,N/A,No
11949,2005,$88.00,Swipe Transaction,N/A,No
11950,2005,$47.17,Swipe Transaction,N/A,No
11951,2005,$-88.00,Swipe Transaction,N/A,No
11952,2005,$9.87,Swipe Transaction,N/A,No
11953,2005,$45.74,Swipe Transaction,N/A,No
11954,2005,$39.96,Swipe Transaction,N/A,No
11955,2005,$124.63,Swipe Transaction,N/A,No
11956,2005,$148.56,Swipe Transaction,N/A,No
11957,2005,$37.83,Swipe Transaction,N/A,No
11958,2005,$23.02,Swipe Transaction,N/A,No
11959,2005,$919.22,Swipe Transaction,N/A,No
11960,2005,$194.63,Swipe Transaction,N/A,No
11961,2005,$80.00,Swipe Transaction,N/A,No
11962,2005,$38.19,Swipe Transaction,N/A,No
11963,2005,$42.90,Swipe Transaction,N/A,No
11964,2005,$11.67,Swipe Transaction,N/A,No
11965,2005,$75.00,Swipe Transaction,N/A,No
11966,2005,$-75.00,Swipe Transaction,N/A,No
11967,2005,$69.99,Swipe Transaction,N/A,No
11968,2005,$196.68,Swipe Transaction,N/A,No
11969,2005,$41.36,Swipe Transaction,N/A,No
11970,2005,$26.93,Swipe Transaction,N/A,No
11971,2005,$64.90,Swipe Transaction,N/A,No
11972,2005,$40.10,Swipe Transaction,N/A,No
11973,2005,$37.93,Swipe Transaction,N/A,No
11974,2005,$124.27,Swipe Transaction,N/A,No
11975,2005,$54.62,Swipe Transaction,N/A,No
11976,2005,$135.30,Online Transaction,N/A,No
11977,2005,$140.00,Swipe Transaction,N/A,No
11978,2005,$161.21,Swipe Transaction,N/A,No
11979,2005,$33.03,Swipe Transaction,N/A,No
11980,2005,$138.85,Swipe Transaction,N/A,No
11981,2005,$130.95,Swipe Transaction,N/A,No
11982,2005,$118.89,Swipe Transaction,N/A,No
11983,2005,$58.97,Swipe Transaction,N/A,No
11984,2005,$-92.00,Swipe Transaction,N/A,No
11985,2005,$92.00,Swipe Transaction,N/A,No
11986,2005,$134.47,Swipe Transaction,N/A,No
11987,2005,$128.31,Swipe Transaction,N/A,No
11988,2005,$1007.67,Swipe Transaction,N/A,No
11989,2005,$43.67,Swipe Transaction,N/A,No
11990,2005,$150.92,Swipe Transaction,N/A,No
11991,2005,$102.95,Swipe Transaction,N/A,No
11992,2005,$145.97,Swipe Transaction,N/A,No
11993,2005,$115.77,Swipe Transaction,N/A,No
11994,2005,$11.26,Swipe Transaction,N/A,No
11995,2005,$48.81,Swipe Transaction,N/A,No
11996,2005,$60.99,Swipe Transaction,N/A,No
11997,2005,$129.39,Online Transaction,N/A,No
11998,2005,$41.75,Swipe Transaction,N/A,No
11999,2005,$2.10,Swipe Transaction,N/A,No
12000,2005,$6.70,Swipe Transaction,N/A,No
12001,2005,$199.00,Swipe Transaction,N/A,No
12002,2005,$43.79,Swipe Transaction,N/A,No
12003,2005,$80.74,Swipe Transaction,N/A,No
12004,2005,$165.96,Swipe Transaction,N/A,No
12005,2005,$114.98,Swipe Transaction,Insufficient Balance,No
12006,2005,$-199.00,Swipe Transaction,N/A,No
12007,2005,$154.65,Swipe Transaction,N/A,No
12008,2005,$88.06,Swipe Transaction,N/A,No
12009,2005,$145.51,Swipe Transaction,N/A,No
12010,2005,$67.00,Swipe Transaction,N/A,No
12011,2005,$158.22,Swipe Transaction,N/A,No
12012,2005,$12.99,Swipe Transaction,N/A,No
12013,2005,$239.32,Online Transaction,N/A,No
12014,2005,$125.41,Swipe Transaction,N/A,No
12015,2005,$46.04,Swipe Transaction,N/A,No
12016,2005,$7.84,Swipe Transaction,N/A,No
12017,2005,$96.04,Swipe Transaction,N/A,No
12018,2005,$15.26,Swipe Transaction,N/A,No
12019,2005,$178.80,Online Transaction,N/A,No
12020,2005,$156.67,Swipe Transaction,N/A,No
12021,2005,$123.65,Swipe Transaction,N/A,No
12022,2005,$47.80,Swipe Transaction,N/A,No
12023,2005,$88.62,Swipe Transaction,N/A,No
12024,2005,$44.44,Swipe Transaction,N/A,No
12025,2005,$115.75,Swipe Transaction,N/A,No
12026,2005,$124.71,Swipe Transaction,N/A,No
12027,2005,$102.01,Swipe Transaction,N/A,No
12028,2005,$119.44,Swipe Transaction,Insufficient Balance,No
12029,2005,$45.09,Swipe Transaction,N/A,No
12030,2005,$169.70,Swipe Transaction,N/A,No
12031,2005,$71.94,Swipe Transaction,N/A,No
12032,2005,$198.29,Swipe Transaction,N/A,No
12033,2005,$38.21,Swipe Transaction,N/A,No
12034,2005,$30.88,Swipe Transaction,N/A,No
12035,2005,$160.00,Swipe Transaction,N/A,No
12036,2005,$37.83,Swipe Transaction,N/A,No
12037,2005,$73.95,Swipe Transaction,N/A,No
12038,2005,$156.94,Swipe Transaction,N/A,No
12039,2005,$37.17,Swipe Transaction,N/A,No
12040,2005,$27.19,Swipe Transaction,N/A,No
12041,2005,$117.19,Swipe Transaction,N/A,No
12042,2005,$60.02,Swipe Transaction,N/A,No
12043,2005,$40.50,Swipe Transaction,N/A,No
12044,2005,$163.28,Swipe Transaction,N/A,No
12045,2005,$57.94,Swipe Transaction,N/A,No
12046,2005,$36.33,Swipe Transaction,N/A,No
12047,2005,$34.89,Online Transaction,N/A,No
12048,2005,$552.14,Swipe Transaction,N/A,No
12049,2005,$-71.00,Swipe Transaction,N/A,No
12050,2005,$71.00,Swipe Transaction,N/A,No
12051,2005,$63.07,Swipe Transaction,N/A,No
12052,2005,$137.59,Swipe Transaction,N/A,No
12053,2005,$171.91,Swipe Transaction,N/A,No
12054,2005,$13.44,Swipe Transaction,N/A,No
12055,2005,$67.62,Swipe Transaction,N/A,No
12056,2005,$154.85,Swipe Transaction,N/A,No
12057,2005,$169.84,Swipe Transaction,N/A,No
12058,2005,$55.40,Swipe Transaction,N/A,No
12059,2005,$43.23,Swipe Transaction,N/A,No
12060,2005,$48.60,Swipe Transaction,Technical Glitch,No
12061,2005,$130.35,Swipe Transaction,N/A,No
12062,2005,$102.59,Swipe Transaction,N/A,No
12063,2005,$53.96,Swipe Transaction,N/A,No
12064,2005,$578.43,Swipe Transaction,N/A,No
12065,2005,$16.29,Swipe Transaction,N/A,No
12066,2005,$135.43,Swipe Transaction,N/A,No
12067,2005,$-100.00,Swipe Transaction,N/A,No
12068,2005,$52.95,Swipe Transaction,N/A,No
12069,2005,$100.00,Swipe Transaction,N/A,No
12070,2005,$116.44,Swipe Transaction,N/A,No
12071,2005,$142.01,Swipe Transaction,N/A,No
12072,2005,$132.84,Swipe Transaction,N/A,No
12073,2005,$126.29,Swipe Transaction,N/A,No
12074,2005,$154.28,Swipe Transaction,N/A,No
12075,2005,$171.73,Swipe Transaction,N/A,No
12076,2005,$126.43,Swipe Transaction,N/A,No
12077,2005,$33.39,Swipe Transaction,N/A,No
12078,2005,$115.08,Swipe Transaction,N/A,No
12079,2005,$39.94,Swipe Transaction,N/A,No
12080,2005,$111.13,Swipe Transaction,N/A,No
12081,2005,$97.51,Swipe Transaction,N/A,No
12082,2005,$104.38,Swipe Transaction,N/A,No
12083,2005,$144.96,Swipe Transaction,N/A,No
12084,2005,$120.52,Swipe Transaction,N/A,No
12085,2005,$179.66,Online Transaction,N/A,No
12086,2005,$143.01,Swipe Transaction,N/A,No
12087,2005,$74.03,Swipe Transaction,N/A,No
12088,2005,$126.38,Swipe Transaction,N/A,No
12089,2005,$41.13,Swipe Transaction,N/A,No
12090,2005,$11.07,Swipe Transaction,N/A,No
12091,2005,$157.10,Swipe Transaction,N/A,No
12092,2005,$7.82,Online Transaction,N/A,No
12093,2005,$155.23,Swipe Transaction,N/A,No
12094,2005,$39.50,Swipe Transaction,N/A,No
12095,2005,$138.26,Swipe Transaction,N/A,No
12096,2005,$36.99,Swipe Transaction,N/A,No
12097,2005,$123.29,Swipe Transaction,N/A,No
12098,2005,$120.81,Swipe Transaction,Insufficient Balance,No
12099,2005,$142.45,Swipe Transaction,N/A,No
12100,2005,$127.33,Swipe Transaction,N/A,No
12101,2005,$171.04,Swipe Transaction,N/A,No
12102,2005,$71.22,Swipe Transaction,N/A,No
12103,2005,$124.68,Swipe Transaction,N/A,No
12104,2005,$79.25,Swipe Transaction,Insufficient Balance,No
12105,2005,$186.20,Swipe Transaction,N/A,No
12106,2005,$145.71,Swipe Transaction,N/A,No
12107,2005,$24.68,Swipe Transaction,N/A,No
12108,2005,$163.03,Swipe Transaction,N/A,No
12109,2005,$160.00,Swipe Transaction,N/A,No
12110,2005,$145.43,Online Transaction,N/A,No
12111,2005,$164.48,Swipe Transaction,N/A,No
12112,2005,$10.77,Swipe Transaction,N/A,No
12113,2005,$31.80,Swipe Transaction,N/A,No
12114,2005,$163.74,Online Transaction,N/A,No
12115,2005,$114.99,Swipe Transaction,N/A,No
12116,2005,$47.15,Swipe Transaction,N/A,No
12117,2005,$6.40,Swipe Transaction,N/A,No
12118,2005,$43.31,Online Transaction,N/A,No
12119,2005,$146.36,Swipe Transaction,N/A,No
12120,2005,$94.27,Swipe Transaction,N/A,No
12121,2005,$27.54,Swipe Transaction,N/A,No
12122,2005,$104.08,Swipe Transaction,N/A,No
12123,2005,$125.09,Swipe Transaction,N/A,No
12124,2005,$88.53,Swipe Transaction,N/A,No
12125,2005,$145.75,Swipe Transaction,N/A,No
12126,2005,$2.27,Swipe Transaction,N/A,No
12127,2005,$95.53,Swipe Transaction,N/A,No
12128,2005,$177.54,Swipe Transaction,N/A,No
12129,2005,$171.98,Swipe Transaction,N/A,No
12130,2005,$86.11,Swipe Transaction,N/A,No
12131,2005,$128.82,Swipe Transaction,N/A,No
12132,2005,$161.77,Swipe Transaction,N/A,No
12133,2005,$106.20,Swipe Transaction,N/A,No
12134,2005,$108.07,Swipe Transaction,N/A,No
12135,2005,$111.66,Swipe Transaction,N/A,No
12136,2005,$96.04,Swipe Transaction,N/A,No
12137,2005,$85.67,Swipe Transaction,N/A,No
12138,2005,$82.40,Swipe Transaction,N/A,No
12139,2005,$45.09,Swipe Transaction,N/A,No
12140,2005,$185.99,Swipe Transaction,N/A,No
12141,2005,$105.68,Swipe Transaction,N/A,No
12142,2005,$118.72,Swipe Transaction,Insufficient Balance,No
12143,2005,$90.96,Swipe Transaction,N/A,No
12144,2005,$208.56,Online Transaction,N/A,No
12145,2005,$115.58,Swipe Transaction,N/A,No
12146,2005,$124.58,Online Transaction,N/A,No
12147,2005,$101.22,Swipe Transaction,N/A,No
12148,2005,$36.06,Swipe Transaction,N/A,No
12149,2005,$138.24,Swipe Transaction,N/A,No
12150,2005,$56.55,Swipe Transaction,N/A,No
12151,2005,$103.35,Swipe Transaction,N/A,No
12152,2005,$40.97,Swipe Transaction,N/A,No
12153,2005,$47.41,Online Transaction,N/A,No
12154,2005,$308.77,Swipe Transaction,N/A,No
12155,2005,$132.56,Swipe Transaction,N/A,No
12156,2005,$103.30,Swipe Transaction,N/A,No
12157,2005,$116.57,Swipe Transaction,N/A,No
12158,2005,$73.22,Swipe Transaction,N/A,No
12159,2005,$90.30,Swipe Transaction,N/A,No
12160,2005,$15.52,Swipe Transaction,N/A,No
12161,2005,$211.31,Online Transaction,N/A,No
12162,2005,$134.43,Swipe Transaction,N/A,No
12163,2005,$1.25,Swipe Transaction,N/A,No
12164,2005,$109.44,Swipe Transaction,N/A,No
12165,2005,$158.48,Swipe Transaction,N/A,No
12166,2005,$80.38,Swipe Transaction,N/A,No
12167,2005,$124.90,Swipe Transaction,N/A,No
12168,2005,$117.55,Swipe Transaction,N/A,No
12169,2005,$85.50,Swipe Transaction,N/A,No
12170,2005,$98.66,Swipe Transaction,N/A,No
12171,2005,$153.63,Swipe Transaction,N/A,No
12172,2005,$36.02,Online Transaction,N/A,No
12173,2005,$52.06,Swipe Transaction,N/A,No
12174,2005,$135.83,Swipe Transaction,N/A,No
12175,2005,$37.44,Swipe Transaction,N/A,No
12176,2005,$50.86,Swipe Transaction,N/A,No
12177,2005,$40.00,Swipe Transaction,N/A,No
12178,2005,$136.89,Swipe Transaction,N/A,No
12179,2005,$78.61,Swipe Transaction,N/A,No
12180,2005,$181.04,Swipe Transaction,N/A,No
12181,2005,$5.89,Swipe Transaction,N/A,No
12182,2005,$71.59,Swipe Transaction,N/A,No
12183,2005,$86.00,Swipe Transaction,N/A,No
12184,2005,$-86.00,Swipe Transaction,N/A,No
12185,2005,$115.13,Swipe Transaction,N/A,No
12186,2006,$168.11,Swipe Transaction,N/A,No
12187,2006,$117.32,Swipe Transaction,N/A,No
12188,2006,$137.77,Swipe Transaction,N/A,No
12189,2006,$153.98,Swipe Transaction,N/A,No
12190,2006,$105.73,Swipe Transaction,N/A,No
12191,2006,$116.96,Swipe Transaction,N/A,No
12192,2006,$23.25,Swipe Transaction,N/A,No
12193,2006,$128.72,Online Transaction,N/A,No
12194,2006,$45.17,Swipe Transaction,N/A,No
12195,2006,$73.48,Swipe Transaction,N/A,No
12196,2006,$131.04,Swipe Transaction,N/A,No
12197,2006,$103.21,Swipe Transaction,N/A,No
12198,2006,$37.50,Swipe Transaction,N/A,No
12199,2006,$327.67,Swipe Transaction,N/A,No
12200,2006,$62.68,Swipe Transaction,N/A,No
12201,2006,$135.48,Swipe Transaction,N/A,No
12202,2006,$93.35,Swipe Transaction,N/A,No
12203,2006,$73.56,Swipe Transaction,N/A,No
12204,2006,$191.04,Swipe Transaction,N/A,No
12205,2006,$169.47,Swipe Transaction,N/A,No
12206,2006,$151.70,Swipe Transaction,N/A,No
12207,2006,$149.68,Swipe Transaction,N/A,No
12208,2006,$58.84,Swipe Transaction,N/A,No
12209,2006,$46.82,Swipe Transaction,N/A,No
12210,2006,$58.62,Swipe Transaction,N/A,No
12211,2006,$10.40,Swipe Transaction,N/A,No
12212,2006,$117.29,Swipe Transaction,N/A,No
12213,2006,$176.02,Swipe Transaction,N/A,No
12214,2006,$39.64,Swipe Transaction,N/A,No
12215,2006,$116.21,Swipe Transaction,N/A,No
12216,2006,$9.27,Swipe Transaction,N/A,No
12217,2006,$142.65,Swipe Transaction,N/A,No
12218,2006,$33.69,Swipe Transaction,N/A,No
12219,2006,$143.11,Swipe Transaction,N/A,No
12220,2006,$117.90,Swipe Transaction,N/A,No
12221,2006,$36.25,Swipe Transaction,N/A,No
12222,2006,$161.24,Swipe Transaction,N/A,No
12223,2006,$126.72,Swipe Transaction,N/A,No
12224,2006,$33.66,Swipe Transaction,N/A,No
12225,2006,$-88.00,Swipe Transaction,N/A,No
12226,2006,$88.00,Swipe Transaction,N/A,No
12227,2006,$64.19,Swipe Transaction,N/A,No
12228,2006,$102.08,Swipe Transaction,N/A,No
12229,2006,$42.54,Swipe Transaction,N/A,No
12230,2006,$171.28,Swipe Transaction,N/A,No
12231,2006,$143.66,Swipe Transaction,N/A,No
12232,2006,$146.04,Swipe Transaction,N/A,No
12233,2006,$9.14,Swipe Transaction,N/A,No
12234,2006,$85.17,Swipe Transaction,N/A,No
12235,2006,$97.15,Swipe Transaction,N/A,No
12236,2006,$120.68,Swipe Transaction,N/A,No
12237,2006,$44.56,Swipe Transaction,N/A,No
12238,2006,$115.50,Swipe Transaction,N/A,No
12239,2006,$113.12,Swipe Transaction,N/A,No
12240,2006,$35.76,Swipe Transaction,N/A,No
12241,2006,$61.21,Swipe Transaction,N/A,No
12242,2006,$89.32,Swipe Transaction,N/A,No
12243,2006,$17.82,Swipe Transaction,N/A,No
12244,2006,$63.76,Online Transaction,N/A,No
12245,2006,$40.50,Swipe Transaction,N/A,No
12246,2006,$180.32,Swipe Transaction,N/A,No
12247,2006,$136.86,Swipe Transaction,N/A,No
12248,2006,$90.03,Swipe Transaction,N/A,No
12249,2006,$115.82,Swipe Transaction,N/A,No
12250,2006,$154.60,Online Transaction,N/A,No
12251,2006,$70.04,Swipe Transaction,N/A,No
12252,2006,$71.34,Swipe Transaction,N/A,No
12253,2006,$41.38,Swipe Transaction,N/A,No
12254,2006,$45.22,Swipe Transaction,N/A,No
12255,2006,$46.49,Swipe Transaction,N/A,No
12256,2006,$16.27,Swipe Transaction,N/A,No
12257,2006,$132.06,Swipe Transaction,N/A,No
12258,2006,$240.19,Online Transaction,N/A,No
12259,2006,$125.54,Swipe Transaction,N/A,No
12260,2006,$65.88,Swipe Transaction,N/A,No
12261,2006,$94.89,Swipe Transaction,N/A,No
12262,2006,$38.80,Swipe Transaction,N/A,No
12263,2006,$46.26,Swipe Transaction,N/A,No
12264,2006,$-58.00,Swipe Transaction,N/A,No
12265,2006,$58.00,Swipe Transaction,N/A,No
12266,2006,$125.78,Swipe Transaction,N/A,No
12267,2006,$38.02,Swipe Transaction,N/A,No
12268,2006,$122.68,Swipe Transaction,N/A,No
12269,2006,$47.11,Swipe Transaction,N/A,No
12270,2006,$142.55,Swipe Transaction,N/A,No
12271,2006,$139.06,Swipe Transaction,N/A,No
12272,2006,$73.00,Swipe Transaction,N/A,No
12273,2006,$41.53,Swipe Transaction,N/A,No
12274,2006,$-73.00,Swipe Transaction,N/A,No
12275,2006,$72.94,Swipe Transaction,N/A,No
12276,2006,$37.62,Swipe Transaction,N/A,No
12277,2006,$43.51,Swipe Transaction,N/A,No
12278,2006,$113.10,Swipe Transaction,N/A,No
12279,2006,$105.61,Swipe Transaction,N/A,No
12280,2006,$0.52,Swipe Transaction,N/A,No
12281,2006,$140.00,Swipe Transaction,N/A,No
12282,2006,$-86.00,Swipe Transaction,N/A,No
12283,2006,$44.65,Swipe Transaction,N/A,No
12284,2006,$86.00,Swipe Transaction,N/A,No
12285,2006,$53.04,Swipe Transaction,N/A,No
12286,2006,$114.20,Online Transaction,N/A,No
12287,2006,$27.45,Swipe Transaction,N/A,No
12288,2006,$120.10,Swipe Transaction,Insufficient Balance,No
12289,2006,$81.62,Swipe Transaction,N/A,No
12290,2006,$27.88,Swipe Transaction,N/A,No
12291,2006,$50.44,Swipe Transaction,N/A,No
12292,2006,$147.44,Swipe Transaction,N/A,No
12293,2006,$30.84,Swipe Transaction,N/A,No
12294,2006,$108.61,Swipe Transaction,N/A,No
12295,2006,$79.85,Swipe Transaction,N/A,No
12296,2006,$140.02,Swipe Transaction,N/A,No
12297,2006,$22.96,Online Transaction,N/A,No
12298,2006,$2.10,Swipe Transaction,N/A,No
12299,2006,$97.50,Swipe Transaction,N/A,No
12300,2006,$139.57,Swipe Transaction,N/A,No
12301,2006,$123.43,Swipe Transaction,N/A,No
12302,2006,$17.43,Swipe Transaction,N/A,No
12303,2006,$129.90,Swipe Transaction,N/A,No
12304,2006,$21.33,Swipe Transaction,N/A,No
12305,2006,$785.20,Swipe Transaction,N/A,No
12306,2006,$119.60,Swipe Transaction,N/A,No
12307,2006,$129.52,Swipe Transaction,N/A,No
12308,2006,$161.37,Swipe Transaction,N/A,No
